filename,label,length,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
vio\[vio][cla]2217__2.wav,vio,3.0,0.024376677,1435.3175668389367,1643.481457388584,2754.2623197115386,0.09063251201923077,-324.7119,140.1844,-18.04316,31.813251,1.4762895,-4.30495,-6.931873,3.5023775,-6.665981,-5.3282914,-10.231248,4.02162,-2.6033554,2.6107647,0.32258677,4.112026,2.418572,3.9882324,-2.5844285,0.4393864
vio\[vio][cla]2217__3.wav,vio,3.0,0.032710705,1671.5048357328535,1814.15862574349,3194.036583533654,0.11511042668269231,-275.7038,136.88904,-23.399343,23.391083,-5.980314,0.23409882,1.4072037,10.7185,2.1001208,-11.438184,-28.52442,-8.906236,5.7497935,10.573302,-9.015828,2.4619358,4.9370446,-2.2324207,-10.869183,18.446993
vio\[vio][cla]2219__1.wav,vio,3.0,0.04629155,1941.2002848776506,2084.1930497098324,3757.7095853365386,0.09897836538461538,-239.66087,99.02428,-14.883551,19.656677,-11.4324465,-6.298524,-11.940847,6.037286,6.272638,3.5747535,-10.9272785,-8.020967,-11.63065,-8.9791,-5.1409745,5.4914956,-8.86886,-1.2047122,3.4095986,5.5245175
vio\[vio][cla]2219__2.wav,vio,3.0,0.057785958,2101.6849687138692,2090.089494585748,3934.6131310096152,0.12406850961538461,-256.83228,87.38517,-10.579898,17.25322,-15.705799,-7.1247373,-5.3501887,17.105242,15.189761,-5.279893,-37.34438,-19.47812,4.632389,19.167253,2.8801584,3.9844205,-3.181416,-4.117743,-21.596497,-5.3859124
vio\[vio][cla]2219__3.wav,vio,3.0,0.048437703,2068.621210580304,2186.2584823863617,4144.810321514423,0.10776742788461538,-245.77371,92.61328,-7.8447094,15.883969,-11.410278,0.57681566,-4.4782076,13.805747,9.442907,-2.4479942,-24.569983,-12.676241,5.2282553,11.087246,0.46114513,2.943088,-5.8269644,-8.114194,-22.297724,1.9364518
vio\[vio][cla]2221__1.wav,vio,3.0,0.016688962,2142.5052675888087,1888.5658471202219,3664.868351862981,0.11962139423076923,-334.16455,75.92461,-61.301952,12.394847,-15.43757,-23.95104,-24.594082,-6.6743546,-8.488253,-2.2214944,-5.017205,4.5841517,3.5475373,11.267935,12.057853,15.030675,1.1259432,5.3201327,-3.7462308,5.088773
vio\[vio][cla]2221__2.wav,vio,3.0,0.044041052,1618.045752309,1688.2249277113247,2964.2110501802886,0.06168494591346154,-348.22244,82.8148,-46.21751,16.42527,-5.073937,-21.844553,-19.377,-10.352944,-15.092866,-11.957829,-14.815423,2.5452378,12.034015,18.763994,28.368713,23.120821,3.2058792,-7.323277,-6.785853,10.056488
vio\[vio][cla]2221__3.wav,vio,3.0,0.01639123,1752.69552794954,1862.1486696409447,3357.0263671875,0.09661959134615385,-301.63974,125.26373,-30.740385,32.505962,2.474421,4.8810086,-10.011909,3.1080258,-5.0938096,-1.1489636,-5.833903,1.0081444,-3.8928397,-2.11994,-2.8383198,4.9598613,-2.7885964,0.9033552,-3.641583,4.130477
vio\[vio][cla]2222__1.wav,vio,3.0,0.12382777,1332.117188389139,1640.2971184412268,2685.6873497596152,0.06717998798076923,-126.00597,154.27026,-22.669588,32.85048,-5.064984,4.988876,-5.44144,-3.2747998,-10.107517,-6.7750273,-7.815401,-1.3578326,-3.114992,-2.177619,-6.315583,-5.5067215,-10.60098,-3.3090212,-11.609822,-7.731986
vio\[vio][cla]2222__2.wav,vio,3.0,0.06917977,1257.3034609432466,1490.6553419730963,2406.004169170673,0.0685546875,-194.37782,166.51883,-31.387026,29.565083,-2.466972,7.4249444,-7.777903,-8.566588,-13.4777775,-3.5544925,-7.1978445,-0.83986235,-2.3611836,-3.2464054,-5.247693,-4.531061,-5.8766527,1.9102603,-11.8185625,-6.4346724
vio\[vio][cla]2222__3.wav,vio,3.0,0.06504958,1057.366967227479,1338.9956746256014,1940.1416015625,0.05610727163461538,-222.76305,180.4981,-26.622469,30.622858,-3.0270908,8.30265,-8.721015,-8.115477,-14.207418,-2.759616,-6.2604904,-0.5842898,-4.135887,-5.5331993,-6.070365,-5.268108,-6.377133,2.1969402,-10.502829,-7.336422
vio\[vio][cla]2223__1.wav,vio,3.0,0.019399134,1557.1087143533646,1755.8873758350783,3179.9571814903848,0.0849609375,-347.4985,123.27575,-19.654968,27.231224,-21.860773,-12.780914,-13.614581,-9.038588,-17.827457,-5.3315635,-13.424543,-10.799271,-12.04598,-15.881933,-16.42678,-7.5417576,-7.4128118,5.7913404,-2.3568392,-1.8511238
vio\[vio][cla]2223__2.wav,vio,3.0,0.018918186,1127.8873443482807,1468.4114332416434,2098.5762845552886,0.05651292067307692,-359.86658,160.46431,-10.853795,31.415133,-18.982267,1.3331544,-13.16396,-11.670265,-6.730477,-4.4886413,-10.7137375,-3.7160625,-12.175706,-13.678012,-6.742769,-2.887855,-6.573241,10.3967285,0.5800739,-5.355991
vio\[vio][cla]2223__3.wav,vio,3.0,0.036553573,1510.7857796969736,1750.4002056823497,3106.578650841346,0.08070537860576923,-279.53503,135.40034,-15.628874,27.38911,-12.609438,0.2915038,-2.864891,0.46648738,-10.246918,2.5012114,-6.60351,-13.928445,-18.443613,-16.172474,-11.330142,-3.6091611,-3.5560646,4.852943,6.505156,-1.7165804
vio\[vio][cla]2225__1.wav,vio,3.0,0.0811912,1240.3832259041335,1437.1610241640542,2376.6858849158652,0.06568134014423077,-195.99333,167.10258,-34.48402,22.457838,-12.300953,0.57688737,-7.7159758,-3.4123502,-12.049725,-8.32084,-18.23052,-13.198157,-7.445901,-3.9650118,0.9005018,-1.1404293,-4.347929,-1.6143643,-4.861315,-6.594156
vio\[vio][cla]2225__2.wav,vio,3.0,0.10640497,1131.9022419444022,1258.239158500323,1986.2723482572114,0.06516676682692307,-200.11877,171.35725,-41.626785,25.858213,-1.8360114,10.71066,-4.979895,-14.847553,-12.413696,1.2216399,-4.4988136,-8.946287,-13.977429,-15.089068,-10.122743,-3.1986248,-0.24279584,2.8022444,0.37027836,-3.1881306
vio\[vio][cla]2255__1.wav,vio,3.0,0.0043443516,1941.2047677224018,2124.1206155289065,3952.6678936298076,0.19889573317307693,-531.0798,137.48363,16.860289,32.233833,10.474695,15.524127,15.480016,22.737188,-23.319414,1.3622701,25.021116,-12.274841,-7.41259,10.998431,-8.366511,-6.6062117,-3.2081666,2.9342256,-24.567688,20.149939
vio\[vio][cla]2255__2.wav,vio,3.0,0.0039096116,1748.5996394225804,2191.5919677575953,3685.076434795673,0.12999173677884615,-541.2849,134.14197,23.568186,40.065804,10.631037,11.9024935,12.876922,21.131712,-22.71318,3.7063785,20.756458,-13.31257,0.069632664,17.675869,-3.8843246,-0.5326591,2.4387796,6.9918947,-19.90293,26.23129
vio\[vio][cla]2256__1.wav,vio,3.0,0.03112662,1678.3713577873325,1822.4758920350966,3278.016075721154,0.09383263221153847,-278.51862,120.049805,-29.703547,24.15089,-9.572878,0.123586565,-0.7401339,4.583175,-6.508724,-8.459812,-16.849977,-0.24324341,-5.082814,-2.618214,-6.9830265,-2.2683098,-8.663269,-3.748589,-9.818474,-7.4880652
vio\[vio][cla]2256__2.wav,vio,3.0,0.023824586,1817.0215611520614,1939.4277942796443,3638.6144080528848,0.10095027043269231,-295.88113,113.76556,-25.78172,28.102386,-12.026524,-1.1530712,0.5635944,11.9377365,6.2991376,-1.2050345,-16.667746,-5.727769,-3.044018,4.408338,-0.25761685,2.3623793,-4.1045117,0.41377193,-8.039595,-8.869679
vio\[vio][cla]2256__3.wav,vio,3.0,0.034183804,1678.4128935547112,1839.7898725764317,3342.615685096154,0.09016676682692308,-271.94025,119.92967,-24.695185,30.88486,-7.803235,-0.66615015,-6.413437,2.225787,1.6566436,1.8399125,-13.529816,-1.6859105,-5.5175676,-4.29361,-4.4912443,-0.32154799,-8.144491,-2.5442066,-7.0953655,-7.775207
vio\[vio][cla]2257__1.wav,vio,3.0,0.03758666,1838.5663826526447,1894.116097184794,3639.6082481971152,0.10013897235576923,-254.64369,109.6331,-26.676832,37.51081,-8.2306,5.1609483,-8.502624,5.488207,-2.1980777,5.3204446,0.092401356,-2.5132654,-12.057174,-7.3715415,-2.351487,3.41735,-0.74843204,-0.27873805,-2.165218,7.5823073
vio\[vio][cla]2257__2.wav,vio,3.0,0.030916763,1510.617960872155,1682.3411513415394,2944.4170673076924,0.07237079326923077,-281.82156,130.38815,-29.24857,35.93183,-5.2378693,2.01838,-10.826123,-0.5715274,-9.992284,-2.818849,-8.1781025,0.6864257,1.1817007,8.069098,5.313332,8.157219,-1.5168628,-1.9472293,-10.253829,-2.8212445
vio\[vio][cla]2257__3.wav,vio,3.0,0.037459526,1483.3127202088144,1708.1275802699809,2928.184344951923,0.07130033052884616,-263.45175,131.47502,-23.100677,36.151974,-5.8846893,3.2454197,-9.50929,-0.4623493,-9.340076,-3.4638588,-5.083851,3.4026513,2.539286,6.6318007,0.46247295,-0.99314713,-9.404512,-2.1448288,-2.3688204,4.570791
vio\[vio][cla]2258__1.wav,vio,3.0,0.01172785,1832.3739168200482,1713.2337834311036,3455.9134615384614,0.104052734375,-407.00635,88.18102,-51.03528,31.178307,-22.723005,-8.239851,-6.8371553,-4.4856386,-8.862259,-10.87607,-22.127373,-1.4040534,-7.8188434,-4.9426494,-6.2883825,4.500262,14.230542,27.708143,21.70149,21.004553
vio\[vio][cla]2258__2.wav,vio,3.0,0.010437304,2555.5887995026,1984.1558045971528,4327.759728064904,0.17711838942307692,-433.24316,46.467686,-41.996193,20.173847,-22.645422,-13.6712475,-1.2592415,7.392425,-0.8241563,21.792112,13.636549,5.162035,-11.381203,-4.4930897,4.2799196,14.457293,11.933067,19.766428,6.177371,4.4313517
vio\[vio][cla]2258__3.wav,vio,3.0,0.002586628,3484.0403350525594,2453.63715656046,6357.67822265625,0.2709698016826923,-564.69293,41.87216,-21.811218,16.504988,2.0562809,6.238464,4.202486,24.075975,5.538487,-1.3387536,-1.6100577,11.855318,-4.7394695,11.091885,10.214206,2.334651,3.4909372,-5.5095897,22.872824,3.7063186
vio\[vio][cla]2259__1.wav,vio,3.0,0.006473442,2005.4029441003343,1675.3494398330495,3745.9491436298076,0.10887545072115384,-450.05383,84.36516,-67.593124,40.504692,-20.444407,-2.3185768,-1.954072,-8.129757,2.6010334,5.050644,-5.0442967,9.94623,-2.8006094,-3.7286983,-0.40594134,2.2124052,1.0646625,7.3408175,-1.1928775,-3.3093736
vio\[vio][cla]2259__2.wav,vio,3.0,0.014539493,2792.271733790579,1989.203227494644,4741.445688100962,0.196533203125,-416.5886,52.284977,-42.108013,5.9284663,-32.99166,-4.7150965,5.372215,4.2606406,-10.7136345,-8.331621,-9.708051,14.686368,4.213202,-9.906511,6.1435328,11.910797,2.022213,20.968674,12.775293,-2.4429867
vio\[vio][cla]2260__1.wav,vio,3.0,0.015801014,1612.2229935749485,1463.6389715542873,2885.9461388221152,0.08866436298076923,-378.925,114.24687,-72.61184,28.31185,-26.604422,-15.3782425,-28.909916,-13.838639,-16.887259,-15.559211,-18.477478,-2.3656843,7.3009744,21.90584,22.618624,11.097384,1.2259814,-2.64571,6.6908226,23.967611
vio\[vio][cla]2260__2.wav,vio,3.0,0.015049311,1689.3198901833223,1504.6441277320746,2975.143291766827,0.09572190504807693,-369.27417,111.83789,-75.02815,21.830622,-30.193678,-19.915764,-32.603725,-11.263389,-16.853756,-11.354154,-8.311457,6.687668,14.117837,18.108574,12.856682,7.8754144,10.700623,20.484837,14.737902,7.1805573
vio\[vio][cla]2260__3.wav,vio,3.0,0.024909884,2364.007375180255,1892.3305609417055,4218.851412259615,0.15996844951923078,-304.7298,64.33172,-59.668095,19.016764,-36.709675,-19.470219,-35.080467,-7.3855133,-10.586552,5.2249846,3.0301337,12.897367,7.5768433,7.4311404,2.5969563,14.238901,16.857487,7.4507904,-7.716022,4.2845807
vio\[vio][cla]2262__1.wav,vio,3.0,0.02398051,1526.0688404459238,1614.4097504738238,2788.632624699519,0.09290865384615385,-309.2771,134.39865,-33.633915,34.721348,4.21724,2.1581247,-7.526341,-0.7230205,-6.6444187,-1.0569606,-14.024147,0.45922336,2.844328,6.938067,5.8682837,14.870344,4.5309205,3.9477093,-10.455871,-0.15814748
vio\[vio][cla]2262__2.wav,vio,3.0,0.02431339,1691.4002917073242,1785.715231462167,3196.3555438701924,0.10163386418269231,-299.92883,117.894264,-32.488552,29.693624,0.11227346,10.9677725,7.1842594,14.556087,3.0183918,-8.252796,-18.999578,-2.7152479,7.935849,10.126001,7.5010133,10.480187,4.498519,2.7365706,-1.9096003,1.4531674
vio\[vio][cla]2262__3.wav,vio,3.0,0.016870487,931.9550706104783,1358.0716171550523,1792.8048001802886,0.042503004807692306,-398.95294,164.02164,-12.112604,41.60212,12.058587,5.2871065,-4.4653306,5.7720337,7.1638427,1.9592516,-8.52537,-0.21551263,-2.4755862,1.5290729,4.685735,11.767191,9.019515,13.242232,4.5044727,-5.7732573
vio\[vio][cla]2263__1.wav,vio,3.0,0.010426628,2499.392526267544,1947.4670589414313,4385.568096454327,0.1534968449519231,-430.1983,55.927757,-53.823685,10.968438,-16.060183,-13.500089,-12.871936,8.348288,1.5116326,6.051561,-8.150243,-7.768849,4.2766914,14.253277,9.656872,13.742199,4.0849657,8.37422,5.787053,20.274693
vio\[vio][cla]2263__2.wav,vio,3.0,0.008618733,2311.5655119391067,1895.1124382316511,3900.5741060697114,0.15335036057692308,-409.56726,55.447994,-61.372005,17.646177,-11.558096,-17.524271,-24.76872,-3.5972788,-11.114207,-1.9680077,-7.716322,5.7243237,20.200329,35.972267,33.403683,9.717809,-15.030023,-4.78927,2.778557,10.500583
vio\[vio][cla]2263__3.wav,vio,3.0,0.011122904,3684.567166570763,2365.5920311488358,6406.624849759615,0.24465895432692308,-510.80325,8.514924,-25.019537,12.558208,11.965974,22.368483,19.02458,3.6563091,-18.899446,12.533429,25.218323,-17.220581,-9.478713,25.35564,11.653253,12.757482,1.2032225,0.41500902,7.4533114,14.810205
vio\[vio][cla]2264__1.wav,vio,3.0,0.05807854,1354.2167882133358,1672.0766601426626,2712.6038536658652,0.049988731971153846,-279.01584,118.66693,-26.2014,38.783516,2.9029348,11.816628,-1.1189549,3.5592806,-10.031201,-7.927434,-7.7575088,4.705242,2.4592552,-1.3070338,-14.732538,-11.425048,-10.159426,-5.069334,-12.28424,-6.483704
vio\[vio][cla]2264__2.wav,vio,3.0,0.03792531,1194.7062872440586,1467.0565181358672,2318.2149564302886,0.052865835336538464,-304.79926,147.2128,-30.510672,38.036617,-2.2315354,-1.7862984,-8.760209,-3.3589623,-5.5848002,-3.6751344,-9.823655,-2.9200788,-5.831789,-1.2943774,0.6444071,8.554243,8.410237,5.3549066,-6.3996716,-9.74297
vio\[vio][cla]2264__3.wav,vio,3.0,0.05433026,1129.592552837883,1442.7734276298936,2231.585223858173,0.04872295673076923,-267.10666,153.80527,-29.762016,38.329643,-1.5783195,3.272797,-2.5967824,0.82680935,-2.4914567,-2.3177903,-4.81005,2.1955204,-0.46174136,0.8839743,-6.3915024,-2.7907014,-0.44581217,1.8007374,-3.4232328,-5.448245
vio\[vio][cla]2265__1.wav,vio,3.0,0.028600372,1942.9596135526,1984.415066590186,3755.1421649639424,0.129052734375,-304.93622,117.37435,-13.081853,25.753042,-9.23176,-1.5379256,5.438033,19.766788,2.6759276,-21.936174,-37.439144,-8.228568,6.4239,6.4602385,-3.8180315,-7.1376815,-2.8276823,-6.5219417,-10.470409,-5.9563956
vio\[vio][cla]2265__2.wav,vio,3.0,0.024824034,1347.156564855044,1779.7658502277125,2547.2122896634614,0.08513371394230769,-332.6679,160.98605,-8.376028,32.748543,5.922395,5.9784,-3.879248,-5.3992343,-5.7073903,7.186518,3.5358472,-3.86245,-15.101499,2.8125892,5.200012,-9.655877,-6.268008,7.468225,-14.162371,4.131558
vio\[vio][cla]2265__3.wav,vio,3.0,0.038317457,1561.916119124002,1886.5925469479287,3287.374737079327,0.08395432692307692,-273.46692,134.0835,-9.227192,35.437817,-4.5775237,-1.8119507,-5.850477,7.319955,-2.7401168,-3.6162186,-19.54016,-5.2290874,-2.8448637,5.5851817,5.735346,9.005638,7.4219193,1.0647764,-0.4138726,0.17308138
vio\[vio][cla]2267__1.wav,vio,3.0,0.027029257,1962.3021437660352,1896.8996862875133,3623.044245793269,0.12238206129807692,-300.46707,104.475655,-23.245466,36.527367,-12.192883,-3.1407025,0.39714697,10.335699,-3.5573,-0.38438767,-11.663221,-0.9350999,-4.7390513,-3.0202954,3.47899,15.076571,4.5861773,8.237328,-0.26167408,-9.173269
vio\[vio][cla]2267__2.wav,vio,3.0,0.07707876,1795.8809394022276,1848.1123942664206,3513.473369891827,0.10726787860576924,-194.27145,119.52844,-26.039444,24.563898,-13.175463,-0.418496,-4.8419313,3.006041,-7.8213067,1.1002296,-10.710552,-3.5407798,0.36846578,1.4444865,-0.613425,8.947405,-3.2008004,-0.6612109,-18.159998,0.80320394
vio\[vio][cla]2267__3.wav,vio,3.0,0.042235095,1586.6536514575123,1642.5503043870942,3092.6648888221152,0.07819636418269231,-260.2934,121.39675,-45.207058,20.094349,-27.610039,-15.272413,-12.925017,-13.9415865,-17.549273,-10.76366,-19.54302,-13.544116,1.5901594,2.6728728,-0.938669,2.0558765,-0.8262313,6.3618636,-4.789452,-2.6345785
vio\[vio][cla]2270__1.wav,vio,3.0,0.01670686,1675.327765052897,1705.9574674509709,3290.2734375,0.10182917668269231,-357.8624,127.69621,-26.675507,35.859306,-18.018505,-9.61893,0.9974478,-12.747284,-13.973,-7.5361047,-19.749527,-4.867701,2.7323518,3.462389,2.975316,12.452358,-3.0823605,3.803835,-8.666737,-13.40147
vio\[vio][cla]2270__2.wav,vio,3.0,0.030531645,1826.605474984631,1677.5089144281148,3506.599308894231,0.13354116586538461,-274.2649,127.936,-41.716343,37.43006,-19.887014,-0.9107753,-4.8043365,-4.1437144,-1.6528884,-4.0146956,-20.669283,-4.478585,3.6555257,-2.7077389,-5.857143,-3.3864138,-7.103381,3.6213078,-9.958552,-2.679508
vio\[vio][cla]2270__3.wav,vio,3.0,0.03811845,1674.28287627855,1701.1977668892337,3295.8223783052886,0.10870267427884615,-257.11365,133.96611,-29.901361,37.32557,-19.236265,-2.28493,-3.580942,-1.3632823,-16.510593,-16.76395,-14.757561,1.762019,3.544427,-6.3380365,-7.0892863,-1.4606353,-7.9180145,0.1509665,-8.553858,-3.479405
vio\[vio][cla]2271__1.wav,vio,3.0,0.025893552,1860.8618321812833,1810.295944031275,3561.0948768028848,0.11455453725961538,-307.89478,109.66074,-30.918634,26.395418,-29.077856,-13.19043,-5.3952484,-0.1927235,-1.8005986,-4.2423935,-13.098401,-2.595491,-2.0645406,-7.327348,-2.557846,5.0551114,-8.201342,9.529075,-0.9736586,-11.793049
vio\[vio][cla]2271__2.wav,vio,3.0,0.043069303,1589.8120346967512,1703.2924697614305,3288.782677283654,0.09390775240384615,-243.20604,135.5983,-29.213879,27.265846,-21.639704,-5.5028152,-3.0324094,-2.4208617,-2.5130346,-5.9679217,-18.181261,-6.7871127,-6.045293,-6.20723,-6.5315742,-2.5194888,-11.704001,-0.9237684,-10.814627,-2.9969943
vio\[vio][cla]2271__3.wav,vio,3.0,0.03367683,1881.293847860761,1762.0865723720653,3542.3775540865386,0.10809044471153846,-276.74954,102.08021,-49.606197,15.319252,-41.03583,-24.007456,-14.12084,-14.647952,-14.10356,-13.172681,-25.1584,-9.594067,0.83833975,-1.8370705,-1.2090222,1.3666565,-3.788284,4.6137443,0.344055,-7.8417125
vio\[vio][cla]2272__1.wav,vio,3.0,0.02775803,1981.8491524794317,1792.3503217980851,3636.9580078125,0.12777193509615384,-280.50223,113.50451,-35.115566,28.988646,-22.080656,-9.636636,-3.5131721,1.9405774,-4.094578,-0.14852682,-12.952415,-6.017772,-0.97512674,-9.391078,3.1561363,10.104777,-4.399705,0.39204267,1.2060087,5.959997
vio\[vio][cla]2272__2.wav,vio,3.0,0.022897221,1670.5259708687224,1648.2620430430022,3235.5294095552886,0.09589468149038462,-314.2203,126.728096,-42.14505,27.123838,-22.639374,-13.796473,-4.12633,-5.128026,-15.954747,-3.002138,-13.204207,-7.346426,-7.455584,-4.9397235,-2.7836199,8.348515,9.16118,6.7797227,-0.9457364,-6.7167907
vio\[vio][cla]2272__3.wav,vio,3.0,0.027070247,1607.795940586007,1678.5914151816794,3147.740196814904,0.09206355168269231,-277.9581,137.51057,-33.106163,35.04673,-13.869045,-5.694022,-5.15836,-2.461161,-6.2203665,-3.4930952,-10.608442,-1.3320584,-5.2373514,-7.7978883,-3.1440833,2.5993235,-2.499375,-0.38232327,-4.9292064,-4.3564086
vio\[vio][cla]2277__1.wav,vio,3.0,0.032672968,1317.9599275851883,1512.6911349386744,2652.228064903846,0.06523061899038461,-326.14124,132.17206,-31.931114,41.387005,-6.6248364,-3.8703818,-13.159407,-12.787958,-16.93615,-16.99865,-29.09491,-8.590133,-8.363665,-5.0646152,-1.5531273,-2.5226443,-13.095613,-6.9691663,-12.787051,-11.538765
vio\[vio][cla]2277__2.wav,vio,3.0,0.02993296,1960.2906151643601,1849.6346113854738,3512.5623497596152,0.1169696514423077,-342.08365,90.223076,-24.022945,27.366999,-14.248249,-2.6005793,1.3923988,10.1463585,-7.263234,-19.076975,-35.61912,-11.663396,16.016644,11.955423,-5.3943753,-3.7506588,-10.181502,-18.529634,-11.420201,18.391075
vio\[vio][cla]2277__3.wav,vio,3.0,0.016599849,1103.0166822200376,1391.9465022134887,2061.80419921875,0.04776141826923077,-466.2241,123.707794,-19.259214,34.19719,3.859064,-6.630814,0.5711893,-9.623417,-12.9604645,-14.189042,-16.520597,-6.8938518,-0.34755334,13.823238,18.600187,1.5229807,-8.509015,-6.0519066,-5.8700013,-9.002456
vio\[vio][cla]2278__1.wav,vio,3.0,0.030527709,1077.408953289238,1363.481105914033,2150.6700721153848,0.051923076923076926,-293.00595,175.47606,-26.79216,41.63568,-3.3024921,1.547361,-3.6775033,-2.9776955,-8.066297,0.6701211,-6.3737507,0.23406465,1.1192319,2.6539414,1.2295119,6.547693,-1.1819639,0.012189792,-4.806467,-3.8736444
vio\[vio][cla]2278__2.wav,vio,3.0,0.07015774,1292.80636019896,1520.5168363729438,2500.998722956731,0.06253380408653846,-192.49052,158.78526,-28.866282,30.664907,-11.761694,-2.1846216,-10.6820345,-3.3714972,-8.812832,0.24778014,-8.802019,-2.2920215,-3.0859418,-0.7998231,-1.1133711,4.6142035,-3.391197,1.7273915,-1.7281553,3.5602787
vio\[vio][cla]2279__1.wav,vio,3.0,0.123634145,1330.1692903117898,1639.3846010266964,2684.2794095552886,0.06723257211538461,-126.17931,154.33765,-22.738083,33.134586,-5.0853457,5.129109,-5.4453197,-3.0394526,-9.845474,-6.9662533,-7.6249585,-1.575827,-2.929343,-2.0642254,-6.27656,-5.483042,-10.577366,-3.0743582,-11.645707,-7.3844314
vio\[vio][cla]2279__2.wav,vio,3.0,0.06923347,1258.2976430669323,1492.3596183249647,2403.6023888221152,0.06867487980769231,-193.97803,166.30844,-31.269482,29.24884,-2.2269263,7.1515236,-7.7272143,-8.439031,-13.464921,-3.815304,-7.2522388,-0.8955138,-2.3845587,-3.1391675,-5.442534,-4.354852,-6.005354,1.862408,-11.763292,-6.485182
vio\[vio][cla]2279__3.wav,vio,3.0,0.06503723,1059.804146586806,1339.7968583726556,1944.1997821514424,0.056373948317307694,-222.37036,180.47115,-26.816542,30.6572,-3.2492235,8.281837,-8.465851,-8.291887,-14.083126,-2.9457781,-6.4562254,-0.4120771,-4.211097,-5.194093,-6.098408,-5.246797,-6.3163366,2.006988,-10.519367,-7.061576
